timestamp,x,y,left_button_holding,right_button_holding
1723777926.708116,-9644,13044,True,False
1723777926.714447,-9694,13025,True,False
1723777926.719552,-9744,12970,True,False
1723777926.723978,-9794,12878,True,False
1723777926.724024,-9844,13006,True,False
1723777926.727157,-9894,13098,True,False
1723777926.731109,-9944,13154,True,False
1723777926.737143,-9994,13173,True,False
1723777926.740162,-10044,13157,True,False
1723777926.745141,-10094,13104,True,False
1723777926.749109,-10144,13015,True,False
1723777926.756156,-10194,12890,True,False
1723777926.759111,-10244,12985,True,False
1723777926.766156,-10294,13043,True,False
1723777926.768097,-10344,13065,True,False
1723777926.777142,-10394,13051,True,False
1723777926.780138,-10444,13001,True,False
1723777926.7891,-10494,12914,True,False
1723777926.792105,-10544,12791,True,False
1723777926.801147,-10594,12888,True,False
1723777926.806162,-10644,12949,True,False
1723777926.813147,-10694,12973,True,False
1723777926.822105,-10744,12961,True,False
1723777926.828095,-10794,12913,True,False
1723777926.836119,-10844,12829,True,False
1723777926.844148,-10894,12708,True,False
1723777926.852114,-10944,12807,True,False
1723777926.860144,-10994,12870,True,False
1723777926.864101,-11064,12933,True,False
1723777926.871114,-11134,12960,True,False
1723777926.87713,-11204,12950,True,False
1723777926.887187,-11274,12904,True,False
1723777926.894149,-11344,12822,True,False
1723777926.908126,-11414,12704,True,False
1723777926.924136,-11503,12586,True,False
1723777926.92714,-11592,12687,True,False
1723777926.942189,-11681,12752,True,False
1723777926.957168,-11770,12781,True,False
1723777926.972122,-11859,12774,True,False
1723777926.989158,-11948,12730,True,False
1723777927.008117,-12037,12650,True,False
1723777927.121447,-12037,12650,True,False
1723777927.12154,-12126,12570,True,False
1723777927.132228,-12235,12490,True,False
1723777927.150141,-12344,12410,True,False
1723777927.152128,-12453,12366,True,False
1723777927.158158,-12581,12359,True,False
1723777927.16218,-12709,12388,True,False
1723777927.165146,-12601,12417,True,False
1723777927.166115,-12493,12482,True,False
1723777927.170173,-12423,12364,True,False
1723777927.174125,-12353,12282,True,False
1723777927.176151,-12303,12200,True,False
1723777927.17811,-12253,12154,True,False
1723777927.180124,-12222,12108,True,False
1723777927.182141,-12191,12098,True,False
1723777927.184098,-12180,12088,True,False
1723777927.185103,-12169,12115,True,False
1723777927.189137,-12177,12214,True,False
1723777927.194144,-12185,12093,True,False
1723777927.195443,-12213,11972,True,False
1723777927.198118,-12241,11888,True,False
1723777927.200121,-12288,11804,True,False
1723777927.202126,-12335,11756,True,False
1723777927.206129,-12382,11744,True,False
1723777927.207103,-12468,11732,True,False
1723777927.211103,-12554,11756,True,False
1723777927.213139,-12660,11780,True,False
1723777927.2141,-12766,11877,True,False
1723777927.217118,-12891,11974,True,False
1723777927.218118,-13016,11851,True,False
1723777927.222145,-12905,11728,True,False
1723777927.223112,-12794,11641,True,False
1723777927.228101,-12683,11627,True,False
1723777927.229121,-12611,11613,True,False
1723777927.233124,-12539,11635,True,False
1723777927.235128,-12486,11657,True,False
1723777927.238154,-12433,11715,True,False
1723777927.242182,-12399,11773,True,False
1723777927.243106,-12365,11868,True,False
1723777927.248128,-12331,11743,True,False
1723777927.250131,-12317,11618,True,False
1723777927.253136,-12303,11529,True,False
1723777927.259114,-12289,11476,True,False
1723777927.271124,-12294,11423,True,False
1723777927.273113,-12299,11407,True,False
1723777927.281174,-12304,11426,True,False
1723777927.287166,-12329,11445,True,False
1723777927.293121,-12354,11501,True,False
1723777927.299116,-12379,11593,True,False
1723777927.308151,-12423,11685,True,False
1723777927.313174,-12467,11813,True,False
1723777927.322116,-12511,11721,True,False
1723777927.323135,-12575,11629,True,False
1723777927.336138,-12658,11537,True,False
1723777927.337103,-12741,11518,True,False
1723777927.393272,-12824,11535,True,False
1723777927.416137,-12927,11552,True,False
1723777927.442232,-13049,11569,True,False
1723777927.532254,-13171,11586,True,False
1723777927.557377,-13057,11603,True,False
1723777927.599169,-12943,11620,True,False
1723777927.614203,-12829,11637,True,False
1723777927.675818,-12734,11654,True,False
1723777927.702277,-12639,11635,True,False
1723777927.816476,-12639,11635,True,False
1723777927.816572,-12544,11616,True,False
1723777927.846256,-12430,11597,True,False
1723777927.861365,-12316,11542,True,False
1723777927.865171,-12438,11487,True,False
1723777927.872146,-12541,11432,True,False
1723777927.879178,-12624,11377,True,False
1723777927.885135,-12688,11322,True,False
1723777927.890172,-12732,11267,True,False
1723777927.894173,-12757,11212,True,False
1723777927.898108,-12762,11157,True,False
1723777927.903124,-12748,11102,True,False
1723777927.908159,-12714,11047,True,False
1723777927.912121,-12661,10992,True,False
1723777927.913363,-12608,10900,True,False
1723777927.917118,-12536,10808,True,False
1723777927.921135,-12444,10716,True,False
1723777927.926146,-12333,10624,True,False
1723777927.930189,-12458,10752,True,False
1723777927.935101,-12564,10880,True,False
1723777927.942102,-12650,11008,True,False
1723777927.947101,-12717,11136,True,False
1723777927.956141,-12764,11264,True,False
1723777927.960105,-12811,11356,True,False
1723777927.962089,-12839,11448,True,False
1723777927.974115,-12847,11540,True,False
1723777927.985108,-12836,11632,True,False
1723777927.99116,-12805,11724,True,False
1723777928.00316,-12755,11816,True,False
1723777928.008144,-12685,11908,True,False
1723777928.021168,-12596,12000,True,False
1723777928.027161,-12488,12092,True,False
1723777928.090518,-12616,12184,True,False
1723777928.100202,-12725,12276,True,False
1723777928.134206,-12834,12368,True,False
1723777928.149212,-12923,12460,True,False
1723777928.192222,-12993,12552,True,False
1723777928.198177,-13043,12644,True,False
1723777928.318603,-13043,12644,True,False
1723777928.318709,-13093,12736,True,False
1723777928.401261,-13124,12828,True,False
1723777928.408239,-13135,12920,True,False
1723777928.411366,-13146,12976,True,False
1723777928.418367,-13157,12995,True,False
1723777928.423374,-13149,13014,True,False
1723777928.429114,-13121,13033,True,False
1723777928.431109,-13093,13017,True,False
1723777928.438175,-13065,12964,True,False
1723777928.445127,-13018,12911,True,False
1723777928.449153,-12971,12822,True,False
1723777928.456355,-12924,12697,True,False
1723777928.462104,-12857,12792,True,False
1723777928.466148,-12790,12850,True,False
1723777928.47112,-12704,12872,True,False
1723777928.478093,-12618,12858,True,False
1723777928.483087,-12532,12808,True,False
1723777928.491107,-12446,12721,True,False
1723777928.496136,-12360,12598,True,False
1723777928.503085,-12254,12695,True,False
1723777928.5081,-12148,12756,True,False
1723777928.516115,-12042,12780,True,False
1723777928.523146,-11936,12768,True,False
1723777928.528101,-11811,12756,True,False
1723777928.530105,-11686,12708,True,False
1723777928.537228,-11561,12624,True,False
1723777928.542106,-11436,12503,True,False
1723777928.548095,-11311,12602,True,False
1723777928.552092,-11186,12665,True,False
1723777928.557132,-11061,12692,True,False
1723777928.563127,-10936,12682,True,False
1723777928.569099,-10811,12636,True,False
1723777928.581167,-10686,12554,True,False
1723777928.590138,-10561,12436,True,False
1723777928.609179,-10436,12537,True,False
1723777928.624174,-10311,12602,True,False
1723777928.654212,-10186,12667,True,False
1723777928.676246,-10297,12732,True,False
1723777928.695124,-10408,12761,True,False
1723777928.719529,-10519,12790,True,False
1723777928.730149,-10630,12783,True,False
1723777928.765162,-10722,12776,True,False
1723777928.773111,-10814,12732,True,False
1723777928.800139,-10906,12652,True,False
1723777928.834141,-10998,12536,True,False
1723777928.844116,-11090,12640,True,False
1723777928.921435,-11182,12744,True,False
1723777928.957605,-11255,12848,True,False
1723777928.99749,-11255,12848,True,False
1723777928.997581,-11328,12952,True,False
1723777929.065331,-11401,13056,True,False
1723777929.06615,-11454,13160,True,False
1723777929.071148,-11507,13044,True,False
1723777929.076136,-11541,12928,True,False
1723777929.080128,-11575,12848,True,False
1723777929.085139,-11609,12804,True,False
1723777929.090151,-11643,12797,True,False
1723777929.093127,-11657,12790,True,False
1723777929.0951,-11671,12819,True,False
1723777929.100135,-11666,12884,True,False
1723777929.105122,-11661,12985,True,False
1723777929.110149,-11656,12867,True,False
1723777929.113116,-11631,12749,True,False
1723777929.115103,-11606,12667,True,False
1723777929.119102,-11581,12621,True,False
1723777929.122117,-11537,12575,True,False
1723777929.125086,-11493,12565,True,False
1723777929.130113,-11449,12592,True,False
1723777929.13613,-11405,12655,True,False
1723777929.140121,-11341,12718,True,False
1723777929.141087,-11277,12597,True,False
1723777929.145083,-11213,12513,True,False
1723777929.151135,-11130,12465,True,False
1723777929.156111,-11047,12453,True,False
1723777929.160116,-10964,12477,True,False
1723777929.164109,-10881,12538,True,False
1723777929.169128,-10798,12635,True,False
1723777929.173124,-10715,12512,True,False
1723777929.174159,-10612,12389,True,False
1723777929.178096,-10509,12302,True,False
1723777929.181099,-10406,12252,True,False
1723777929.186128,-10303,12238,True,False
1723777929.191088,-10200,12260,True,False
1723777929.192093,-10078,12282,True,False
1723777929.196094,-9956,12377,True,False
1723777929.200123,-9834,12252,True,False
1723777929.204111,-9712,12163,True,False
1723777929.206116,-9826,12074,True,False
1723777929.209135,-9940,12021,True,False
1723777929.213118,-10054,12005,True,False
1723777929.21809,-10149,12024,True,False
1723777929.221089,-10244,12080,True,False
1723777929.226098,-10339,12172,True,False
1723777929.230136,-10434,12300,True,False
1723777929.231095,-10509,12428,True,False
1723777929.234102,-10584,12336,True,False
1723777929.239136,-10659,12281,True,False
1723777929.242283,-10715,12226,True,False
1723777929.24309,-10771,12207,True,False
1723777929.248107,-10827,12224,True,False
1723777929.25218,-10883,12277,True,False
1723777929.254135,-10919,12330,True,False
1723777929.258095,-10955,12420,True,False
1723777929.262122,-10991,12546,True,False
1723777929.264112,-11008,12672,True,False
1723777929.266127,-11025,12614,True,False
1723777929.27112,-11042,12593,True,False
1723777929.276186,-11059,12608,True,False
1723777929.277105,-11037,12623,True,False
1723777929.281099,-11015,12674,True,False
1723777929.285129,-10993,12761,True,False
1723777929.287155,-10952,12848,True,False
1723777929.291146,-10911,12972,True,False
1723777929.294087,-10870,12876,True,False
1723777929.299114,-10809,12780,True,False
1723777929.300086,-10748,12720,True,False
1723777929.302099,-10687,12696,True,False
1723777929.307143,-10607,12672,True,False
1723777929.309094,-10527,12721,True,False
1723777929.312122,-10447,12806,True,False
1723777929.320091,-10367,12927,True,False
1723777929.322106,-10267,13048,True,False
1723777929.323077,-10167,12950,True,False
1723777929.330145,-10067,12888,True,False
1723777929.33411,-9967,12862,True,False
1723777929.339107,-9848,12872,True,False
1723777929.348133,-9729,12919,True,False
1723777929.3511,-9610,13002,True,False
1723777929.358175,-9491,13121,True,False
1723777929.364145,-9608,13020,True,False
1723777929.369115,-9725,12956,True,False
1723777929.375133,-9842,12928,True,False
1723777929.381134,-9940,12936,True,False
1723777929.389126,-10038,12980,True,False
1723777929.393126,-10136,13061,True,False
1723777929.402141,-10234,13178,True,False
1723777929.403142,-10312,13295,True,False
1723777929.406109,-10390,13192,True,False
1723777929.417114,-10468,13125,True,False
1723777929.424138,-10546,13095,True,False
1723777929.426101,-10605,13065,True,False
1723777929.436132,-10664,13071,True,False
1723777929.448126,-10723,13113,True,False
1723777929.465113,-10782,13191,True,False
1723777929.480164,-10821,13269,True,False
1723777929.48513,-10860,13383,True,False
1723777929.495134,-10899,13278,True,False
1723777929.505178,-10919,13173,True,False
1723777929.507133,-10939,13104,True,False
1723777929.516156,-10959,13071,True,False
1723777929.527148,-10959,13038,True,False
1723777929.529083,-10959,13078,True,False
1723777929.550153,-10959,13118,True,False
1723777929.603245,-10959,13194,True,False
1723777929.613148,-10940,13270,True,False
1723777929.645194,-10921,13382,True,False
1723777929.67419,-10902,13274,True,False
1723777929.67617,-10863,13166,True,False
1723777929.708272,-10824,13095,True,False
1723777929.719533,-10766,13024,True,False
1723777929.72112,-10708,12989,True,False
1723777929.737184,-10631,12954,True,False
1723777929.741174,-10554,12955,True,False
1723777929.755175,-10477,12992,True,False
1723777929.800111,-10400,13029,True,False
1723777929.923411,-10323,13066,True,False
1723777929.93025,-10246,13067,True,False
1723777929.937189,-10169,13032,True,False
1723777929.943235,-10092,12961,True,False
1723777929.949096,-10015,12853,True,False
1723777929.954125,-9938,12965,True,False
1723777929.961093,-9861,13041,True,False
1723777929.966087,-9784,13081,True,False
1723777929.972103,-9707,13084,True,False
1723777929.978094,-9630,13051,True,False
1723777929.986131,-9553,12982,True,False
1723777929.991128,-9476,12877,True,False
1723777929.997129,-9399,12991,True,False
1723777930.003118,-9322,13069,True,False
1723777930.008106,-9245,13111,True,False
1723777930.01412,-9168,13117,True,False
1723777930.019117,-9091,13087,True,False
1723777930.02415,-9014,13020,True,False
1723777930.029168,-8937,12917,True,False
1723777930.034094,-8860,13034,True,False
1723777930.039115,-8783,13115,True,False
1723777930.04415,-8706,13159,True,False
1723777930.048085,-8629,13167,True,False
1723777930.052081,-8552,13139,True,False
1723777930.056087,-8475,13075,True,False
1723777930.061102,-8398,12974,True,False
1723777930.065091,-8321,13093,True,False
1723777930.069132,-8244,13176,True,False
1723777930.073102,-8167,13223,True,False
1723777930.077111,-8090,13233,True,False
1723777930.081117,-8013,13207,True,False
1723777930.085097,-7936,13145,True,False
1723777930.091085,-7859,13047,True,False
1723777930.09509,-7782,13168,True,False
1723777930.101097,-7705,13253,True,False
1723777930.104115,-7628,13302,True,False
1723777930.109105,-7551,13315,True,False
1723777930.114105,-7474,13291,True,False
1723777930.120095,-7397,13231,True,False
1723777930.124165,-7320,13135,True,False
1723777930.130116,-7243,13259,True,False
1723777930.134101,-7166,13346,True,False
1723777930.139149,-7089,13397,True,False
1723777930.144105,-7012,13412,True,False
1723777930.150109,-6935,13391,True,False
1723777930.155091,-6858,13333,True,False
1723777930.158096,-6781,13239,True,False
1723777930.164102,-6704,13365,True,False
1723777930.168095,-6627,13455,True,False
1723777930.173116,-6550,13508,True,False
1723777930.178142,-6473,13525,True,False
1723777930.183102,-6396,13506,True,False
1723777930.187114,-6319,13451,True,False
1723777930.193256,-6242,13359,True,False
1723777930.197124,-6165,13487,True,False
1723777930.204107,-6088,13579,True,False
1723777930.210124,-6011,13635,True,False
1723777930.215098,-5934,13654,True,False
1723777930.222127,-5857,13638,True,False
1723777930.228086,-5780,13585,True,False
1723777930.238112,-5703,13496,True,False
1723777930.243086,-5626,13371,True,False
1723777930.253085,-5549,13466,True,False
1723777930.257107,-5472,13524,True,False
1723777930.265094,-5395,13546,True,False
1723777930.270138,-5318,13532,True,False
1723777930.276136,-5241,13482,True,False
1723777930.282119,-5164,13395,True,False
1723777930.291092,-5087,13272,True,False
1723777930.294116,-4990,13149,True,False
1723777930.295075,-4893,13246,True,False
1723777930.304351,-4796,13270,True,False
1723777930.310133,-4699,13258,True,False
1723777930.316116,-4602,13210,True,False
1723777930.320101,-4486,13162,True,False
1723777930.323131,-4370,13078,True,False
1723777930.328087,-4254,12957,True,False
1723777930.334102,-4138,13056,True,False
1723777930.339133,-4022,13119,True,False
1723777930.347146,-3906,13146,True,False
1723777930.351093,-3790,13136,True,False
1723777930.360091,-3910,13126,True,False
1723777930.363147,-4030,13080,True,False
1723777930.369136,-4150,12998,True,False
1723777930.383118,-4270,12880,True,False
1723777930.389155,-4371,12762,True,False
1723777930.393176,-4472,12863,True,False
1723777930.412136,-4573,12964,True,False
1723777930.422493,-4654,13029,True,False
1723777930.509435,-4735,13058,True,False
1723777930.575323,-4816,13087,True,False
1723777930.589277,-4816,13087,True,False
1723777930.589317,-4897,13116,True,False
1723777930.607309,-4978,13145,True,False
1723777930.60812,-5059,13210,True,False
1723777930.613171,-5140,13311,True,False
1723777930.617196,-5241,13193,True,False
1723777930.621136,-5342,13111,True,False
1723777930.624092,-5462,13029,True,False
1723777930.625076,-5582,12983,True,False
1723777930.629097,-5702,13010,True,False
1723777930.63014,-5605,13037,True,False
1723777930.632118,-5508,13100,True,False
1723777930.635103,-5411,13199,True,False
1723777930.636108,-5334,13298,True,False
1723777930.639139,-5257,13177,True,False
1723777930.642087,-5199,13093,True,False
1723777930.646133,-5141,13045,True,False
1723777930.647091,-5102,12997,True,False
1723777930.6501,-5063,13021,True,False
1723777930.653108,-5044,13082,True,False
1723777930.657133,-5025,13179,True,False
1723777930.658077,-5045,13276,True,False
1723777930.661106,-5065,13153,True,False
1723777930.66436,-5104,13030,True,False
1723777930.665131,-5143,12943,True,False
1723777930.669141,-5202,12893,True,False
1723777930.674113,-5280,12879,True,False
1723777930.678095,-5358,12901,True,False
1723777930.679083,-5456,12923,True,False
1723777930.682136,-5554,12981,True,False
1723777930.685098,-5671,13039,True,False
1723777930.686082,-5788,12914,True,False
1723777930.690133,-5669,12789,True,False
1723777930.69111,-5550,12700,True,False
1723777930.695104,-5431,12647,True,False
1723777930.69714,-5331,12594,True,False
1723777930.699083,-5231,12578,True,False
1723777930.702121,-5151,12634,True,False
1723777930.706105,-5071,12726,True,False
1723777930.712001,-5010,12818,True,False
1723777930.714789,-4949,12946,True,False
1723777930.720177,-4908,13074,True,False
1723777930.724684,-4867,12982,True,False
1723777930.724738,-4845,12890,True,False
1723777930.724757,-4823,12835,True,False
1723777930.72712,-4801,12816,True,False
1723777930.7291,-4799,12797,True,False
1723777930.736083,-4797,12814,True,False
1723777930.745113,-4795,12867,True,False
1723777930.746082,-4831,12920,True,False
1723777930.749132,-4867,13010,True,False
1723777930.754116,-4923,13100,True,False
1723777930.75912,-4979,13226,True,False
1723777930.769122,-5035,13132,True,False
1723777930.777154,-5110,13038,True,False
1723777930.799281,-5205,12944,True,False
1723777930.830277,-5300,12850,True,False
1723777930.841188,-5395,12792,True,False
1723777930.849142,-5509,12734,True,False
1723777930.982466,-5604,12676,True,False
1723777931.039307,-5699,12618,True,False
1723777931.054183,-5774,12560,True,False
1723777931.075249,-5830,12502,True,False
1723777931.106248,-5886,12444,True,False
1723777931.225422,-5886,12444,True,False
1723777931.225504,-5942,12386,True,False
1723777931.284268,-5998,12328,True,False
1723777931.290317,-6034,12270,True,False
1723777931.30222,-6051,12212,True,False
1723777931.305151,-6068,12118,True,False
1723777931.310132,-6066,12024,True,False
1723777931.315118,-6044,11930,True,False
1723777931.321091,-6003,11836,True,False
1723777931.326124,-5942,11962,True,False
1723777931.331096,-5862,12088,True,False
1723777931.336134,-5762,12214,True,False
1723777931.338097,-5662,12304,True,False
1723777931.342112,-5543,12394,True,False
1723777931.348088,-5660,12484,True,False
1723777931.358093,-5758,12574,True,False
1723777931.364096,-5836,12664,True,False
1723777931.378121,-5895,12754,True,False
1723777931.388108,-5934,12844,True,False
1723777931.408173,-5954,12934,True,False
1723777931.448178,-5954,13024,True,False
1723777931.484184,-5954,13114,True,False
1723777931.498238,-5935,13204,True,False
1723777931.513191,-5896,13294,True,False
1723777931.656491,-5838,13384,True,False
1723777931.691189,-5780,13474,True,False
1723777931.724271,-5703,13564,True,False
1723777931.749284,-5606,13654,True,False
1723777931.905535,-5606,13654,True,False
1723777931.905643,-5509,13744,True,False
1723777931.97225,-5412,13834,True,False
1723777931.981174,-5296,13924,True,False
1723777931.987262,-5416,14014,True,False
1723777931.994188,-5517,14104,True,False
1723777932.002143,-5598,14194,True,False
1723777932.004121,-5679,14320,True,False
1723777932.008132,-5741,14446,True,False
1723777932.013112,-5783,14572,True,False
1723777932.019109,-5825,14478,True,False
1723777932.020129,-5848,14384,True,False
1723777932.025094,-5871,14326,True,False
1723777932.02611,-5855,14268,True,False
1723777932.032085,-5819,14210,True,False
1723777932.033098,-5783,14189,True,False
1723777932.037163,-5747,14240,True,False
1723777932.038679,-5692,14291,True,False
1723777932.044139,-5617,14378,True,False
1723777932.047117,-5542,14502,True,False
1723777932.05011,-5448,14626,True,False
1723777932.052083,-5354,14530,True,False
1723777932.057096,-5241,14470,True,False
1723777932.061139,-5128,14446,True,False
1723777932.065087,-5251,14459,True,False
1723777932.069144,-5374,14508,True,False
1723777932.071098,-5478,14557,True,False
1723777932.074141,-5582,14642,True,False
1723777932.078107,-5666,14727,True,False
1723777932.079118,-5750,14848,True,False
1723777932.083094,-5795,14969,True,False
1723777932.088754,-5840,14871,True,False
1723777932.092111,-5866,14845,True,False
1723777932.100397,-5892,14855,True,False
1723777932.100806,-5898,14865,True,False
1723777932.103088,-5904,14912,True,False
1723777932.109153,-5891,14995,True,False
1723777932.122238,-5878,15114,True,False
1723777932.122282,-5845,15233,True,False
1723777932.126615,-5812,15132,True,False
1723777932.126675,-5760,15031,True,False
1723777932.126698,-5708,14967,True,False
1723777932.129107,-5656,14939,True,False
1723777932.130087,-5584,14911,True,False
1723777932.136132,-5493,14883,True,False
1723777932.137092,-5402,14891,True,False
1723777932.14209,-5528,14935,True,False
1723777932.149087,-5634,14979,True,False
1723777932.151084,-5740,15060,True,False
1723777932.153096,-5827,15141,True,False
1723777932.159104,-5914,15258,True,False
1723777932.164086,-5982,15375,True,False
1723777932.168093,-6030,15492,True,False
1723777932.17712,-6078,15389,True,False
1723777932.181086,-6107,15286,True,False
1723777932.192141,-6116,15183,True,False
1723777932.200172,-6125,15116,True,False
1723777932.20211,-6115,15049,True,False
1723777932.20915,-6085,14982,True,False
1723777932.216123,-6055,14952,True,False
1723777932.21914,-6006,14922,True,False
1723777932.227105,-5937,14892,True,False
1723777932.237188,-5849,14862,True,False
1723777932.245115,-5741,14832,True,False
1723777932.254165,-5614,14838,True,False
1723777932.259138,-5723,14844,True,False
1723777932.271158,-5813,14850,True,False
1723777932.277161,-5903,14892,True,False
1723777932.290119,-5973,14934,True,False
1723777932.306123,-6024,14976,True,False
1723777932.324165,-6055,15018,True,False
1723777932.333341,-6067,15060,True,False
1723777932.343176,-6060,15102,True,False
1723777932.349179,-6033,15144,True,False
1723777932.358138,-5987,15186,True,False
1723777932.364159,-5921,15228,True,False
1723777932.372191,-5836,15270,True,False
1723777932.377146,-5731,15312,True,False
1723777932.389165,-5607,15354,True,False
1723777932.396141,-5719,15396,True,False
1723777932.414127,-5812,15438,True,False
1723777932.422194,-5905,15516,True,False
1723777932.431094,-5978,15594,True,False
1723777932.438421,-6051,15708,True,False
1723777932.444131,-6105,15822,True,False
1723777932.450129,-6139,15936,True,False
1723777932.460122,-6154,15831,True,False
1723777932.467147,-6149,15726,True,False
1723777932.472167,-6144,15657,True,False
1723777932.48116,-6120,15588,True,False
1723777932.488147,-6076,15519,True,False
1723777932.501172,-6032,15486,True,False
1723777932.506186,-5969,15453,True,False
1723777932.518185,-5887,15420,True,False
1723777932.519151,-5805,15460,True,False
1723777932.533172,-5703,15500,True,False
1723777932.536146,-5601,15576,True,False
1723777932.541199,-5480,15652,True,False
1723777932.546175,-5359,15764,True,False
1723777932.561204,-5474,15876,True,False
1723777932.565132,-5589,15768,True,False
1723777932.573179,-5685,15660,True,False
1723777932.667405,-5781,15589,True,False
1723777932.795606,-5781,15589,True,False
1723777932.795708,-5877,15518,True,False
1723777932.799151,-5973,15447,True,False
1723777932.813222,-6069,15376,True,False
1723777932.832248,-6184,15305,True,False
1723777932.846349,-6299,15270,True,False
1723777932.850441,-6178,15235,True,False
1723777932.86712,-6076,15200,True,False
1723777932.871151,-5994,15165,True,False
1723777932.877179,-5931,15130,True,False
1723777932.882168,-5887,15095,True,False
1723777932.888154,-5863,15060,True,False
1723777932.893161,-5858,15025,True,False
1723777932.900181,-5873,14990,True,False
1723777932.904162,-5888,14991,True,False
1723777932.905109,-5942,14992,True,False
1723777932.915123,-6015,14993,True,False
1723777932.921178,-6108,14994,True,False
1723777932.935183,-6220,14995,True,False
1723777932.942173,-6096,14996,True,False
1723777932.955191,-5991,14997,True,False
1723777932.961361,-5906,14998,True,False
1723777932.973162,-5840,14999,True,False
1723777932.979186,-5794,15000,True,False
1723777932.989179,-5767,15001,True,False
1723777932.997199,-5760,15002,True,False
1723777932.999153,-5753,14967,True,False
1723777933.005161,-5765,14932,True,False
1723777933.012174,-5777,14861,True,False
1723777933.014149,-5808,14790,True,False
1723777933.026176,-5859,14719,True,False
1723777933.03318,-5929,14648,True,False
1723777933.03414,-5999,14540,True,False
1723777933.04115,-6069,14652,True,False
1723777933.044163,-6159,14764,True,False
1723777933.05212,-6268,14876,True,False
1723777933.056116,-6377,14952,True,False
1723777933.06417,-6250,15028,True,False
1723777933.066081,-6123,15068,True,False
1723777933.073155,-6015,15108,True,False
1723777933.075097,-5907,15111,True,False
1723777933.085099,-5819,15114,True,False
1723777933.091192,-5731,15081,True,False
1723777933.092165,-5662,15048,True,False
1723777933.096169,-5593,14943,True,False
1723777933.104177,-5544,14838,True,False
1723777933.106142,-5495,14952,True,False
1723777933.109151,-5465,15066,True,False
1723777933.111116,-5435,15144,True,False
1723777933.11816,-5425,15222,True,False
1723777933.120113,-5415,15264,True,False
1723777933.125167,-5405,15270,True,False
1723777933.126186,-5414,15276,True,False
1723777933.131178,-5423,15246,True,False
1723777933.132101,-5471,15216,True,False
1723777933.139174,-5539,15149,True,False
1723777933.144169,-5607,15046,True,False
1723777933.14716,-5694,14943,True,False
1723777933.151146,-5781,15060,True,False
1723777933.156156,-5887,15177,True,False
1723777933.157113,-5993,15221,True,False
1723777933.164796,-6099,15229,True,False
1723777933.165072,-6225,15237,True,False
1723777933.170148,-6351,15209,True,False
1723777933.177164,-6477,15145,True,False
1723777933.179119,-6366,15081,True,False
1723777933.185133,-6255,14980,True,False
1723777933.191199,-6164,14879,True,False
1723777933.194147,-6073,14998,True,False
1723777933.202172,-5982,15081,True,False
1723777933.207225,-5891,15128,True,False
1723777933.21221,-5819,15175,True,False
1723777933.216191,-5747,15185,True,False
1723777933.223185,-5675,15159,True,False
1723777933.224154,-5642,15133,True,False
1723777933.232164,-5609,15071,True,False
1723777933.240224,-5576,14973,True,False
1723777933.245185,-5543,15094,True,False
1723777933.252202,-5510,15179,True,False
1723777933.257135,-5477,15228,True,False
1723777933.261171,-5464,15277,True,False
1723777933.264179,-5451,15290,True,False
1723777933.269185,-5438,15266,True,False
1723777933.274163,-5425,15206,True,False
1723777933.27918,-5412,15110,True,False
1723777933.285147,-5399,15234,True,False
1723777933.290163,-5386,15321,True,False
1723777933.298175,-5373,15372,True,False
1723777933.304141,-5360,15387,True,False
1723777933.31017,-5347,15366,True,False
1723777933.318259,-5334,15308,True,False
1723777933.325162,-5321,15214,True,False
1723777933.333214,-5308,15340,True,False
1723777933.33814,-5295,15430,True,False
1723777933.345154,-5282,15483,True,False
1723777933.349157,-5269,15500,True,False
1723777933.355165,-5256,15481,True,False
1723777933.36017,-5243,15426,True,False
1723777933.367697,-5230,15334,True,False
1723777933.371146,-5217,15462,True,False
1723777933.375153,-5204,15554,True,False
1723777933.378164,-5171,15646,True,False
1723777933.381206,-5138,15702,True,False
1723777933.385152,-5105,15721,True,False
1723777933.390196,-5072,15705,True,False
1723777933.394209,-5039,15652,True,False
1723777933.398177,-5006,15563,True,False
1723777933.403184,-4973,15438,True,False
1723777933.41016,-4940,15533,True,False
1723777933.416185,-4907,15591,True,False
1723777933.422186,-4874,15613,True,False
1723777933.430191,-4841,15599,True,False
1723777933.433177,-4789,15585,True,False
1723777933.43918,-4737,15535,True,False
1723777933.448178,-4685,15448,True,False
1723777933.457739,-4633,15325,True,False
1723777933.463187,-4581,15422,True,False
1723777933.469205,-4529,15483,True,False
1723777933.477167,-4477,15507,True,False
1723777933.485182,-4425,15495,True,False
1723777933.490188,-4353,15483,True,False
1723777933.495165,-4281,15435,True,False
1723777933.504165,-4209,15351,True,False
1723777933.512152,-4118,15267,True,False
1723777933.514133,-4027,15146,True,False
1723777933.522133,-3936,15245,True,False
1723777933.541124,-3845,15308,True,False
1723777933.552138,-3734,15371,True,False
1723777933.554129,-3623,15398,True,False
1723777933.58241,-3749,15425,True,False
1723777933.6162,-3875,15415,True,False
1723777933.61813,-3981,15405,True,False
1723777933.628296,-4087,15359,True,False
1723777933.629215,-4155,15313,True,False
1723777933.641656,-4203,15267,True,False
1723777933.64715,-4232,15221,True,False
1723777933.658818,-4261,15139,True,False
1723777933.661077,-4270,15057,True,False
1723777933.661129,-4260,14975,True,False
1723777933.666163,-4230,14893,True,False
